time_s,signal
26.154,0.032108146584618316
26.155,-0.01546795687345051
26.156,0.06607022791535273
26.157,0.014983712016137051
26.158,-0.027520530823269825
26.159,0.043027879943191884
26.16,0.025758914830006144
26.161,-0.019220237846351768
26.162,0.038892544458121056
26.163,0.03167666712147051
26.164,0.05814265717334831
26.165,0.031416982715887325
26.166,-0.016871493882333256
26.167,-0.09269885298155077
26.168,-0.0007247349089339536
26.169,0.005287885745772464
26.17,-0.010824293872787213
26.171,-0.16532449209559072
26.172,0.017968456223558443
26.173000000000002,-0.0625471116099547
26.174,0.016603999224531978
26.175,0.06685863648415584
26.176000000000002,-0.031058152458047
26.177,0.003517279670469411
26.178,-0.016502919254198094
26.179000000000002,0.008652484198064248
26.18,-0.011696531982662194
26.181,-0.04172765222080839
26.182000000000002,-0.05991710224059867
26.183,0.06626368001529885
26.184,0.010260639680126584
26.185000000000002,0.0316115110760406
26.186,0.011927631395908835
26.187,0.042761463569525725
26.188,-0.04874448352946572
26.189,0.0023473048651220215
26.19,0.025620972089068817
26.191,0.06713289420205969
26.192,0.13827060534695437
26.193,0.02704557888353747
26.194,-0.02442535480942833
26.195,-0.049312233718387916
26.196,-0.03307569375382536
26.197,-0.02501423192430964
26.198,-0.13002508596456297
26.199,-0.01762417866568349
26.2,0.052901899126370444
26.201,0.0215054981402575
26.202,0.005230136372054739
26.203,-0.0627609711123229
26.204,0.07077958378354092
26.205000000000002,0.043520476764716265
26.206,0.016706906638326302
26.207,-0.09358779665442321
26.208000000000002,-0.009043446852359856
26.209,0.035924925911466996
26.21,0.011358687801876313
26.211000000000002,0.02075633124887615
26.212,0.04365094130381564
26.213,0.015206236798488343
26.214000000000002,0.037941521038700195
26.215,-0.03880560254480132
26.216,-0.05989826334481562
26.217000000000002,0.022960626437630346
26.218,0.031078695067026683
26.219,0.02081547240185213
26.22,-0.0005737505838040004
26.221,-0.02527548487136151
26.222,-0.0003186188814358875
26.223,0.006453180313113819
26.224,0.007982342607370985
26.225,0.11509712236635108
26.226,-0.062366454347531707
26.227,0.14413251108211603
26.228,-0.08061205214002987
26.229,0.0011538394478539035
26.23,-0.07798023130548101
26.231,-0.00278293394782006
26.232,0.03140340590927096
26.233,-0.015437320186414506
26.234,0.03245886760271931
26.235,-0.036285055757979134
26.236,-0.11629221414456829
26.237000000000002,0.0190280806857352
26.238,-0.009114779500525251
26.239,-0.03282063046757095
26.240000000000002,-0.027440132757335242
26.241,0.015439390260216247
26.242,-0.04352741922192695
26.243000000000002,0.018088123912482528
26.244,0.06089279286669174
26.245,0.10657846984849069
26.246000000000002,0.07586513634556794
26.247,0.015711321967686147
26.248,0.02238660371935168
26.249,-0.008761586112342602
26.25,-0.010439685361833184
26.251,0.057858005530439086
26.252,9.770029044842317e-05
26.253,0.03478114088230928
26.254,-0.03087393033825111
26.255,0.08630439999587089
26.256,0.0019576867405252767
26.257,0.07252184157936012
26.258,-0.017275781280828927
26.259,-0.02037455540499334
26.26,0.08316761541464401
26.261,-0.015460144969802924
26.262,-0.06369856963724398
26.263,-0.038646503791316164
26.264,0.05465654568455005
26.265,0.048160398063460695
26.266000000000002,-0.029826361987004106
26.267,-0.02523156268310563
26.268,0.037974055910626435
26.269000000000002,0.06802943435220665
26.27,-0.0033263406548389098
26.271,0.025705109788499977
26.272000000000002,0.03957295230596142
26.273,0.10151695560923486
26.274,-0.06586810035937649
26.275000000000002,-0.043355322080784825
26.276,-0.03694214722233253
26.277,0.028219289608739123
26.278000000000002,-0.027109207623626556
26.279,-5.677606578037564e-05
26.28,-0.010516160191555563
26.281,-0.017231326872020315
26.282,-0.012419174861204607
26.283,0.03348065722933996
26.284,-0.0665205863612264
26.285,-0.025143011763081334
26.286,-0.07796880240199587
26.287,-0.005124802726774938
26.288,-0.025250317929026614
26.289,0.03917997527365692
26.29,-0.013135248217644198
26.291,-0.03352076847434125
26.292,-0.021943511641563114
26.293,0.07841574206797723
26.294,-0.08430081581047144
26.295,-0.035134812145132706
26.296,0.0001301410309185935
26.297,-0.031380687616668124
26.298000000000002,0.027078653039389982
26.299,0.0017882680576948116
26.3,0.01941529659322392
26.301000000000002,0.01441891635279791
26.302,0.005168331071481976
26.303,-0.05257053263158457
26.304000000000002,0.022259602920150556
26.305,-0.07341725314714345
26.306,-0.01775059294634927
26.307000000000002,0.041183047762225145
26.308,0.07685157166212346
26.309,0.13524270944412442
26.310000000000002,-0.003481269398613894
26.311,-0.025412553961840126
26.312,0.043624138431827233
26.313,0.11043342434413077
26.314,0.09276401355092781
26.315,-0.03665738813748881
26.316,0.006833214940084498
26.317,0.054948598105594486
26.318,0.056816581829984045
26.319,0.03867626046910337
26.32,-0.015226615787077298
26.321,0.03438809791956794
26.322,0.04966498959731086
26.323,-0.045489166054457575
26.324,0.06552356850053687
26.325,0.04652419106799708
26.326,-0.04221416535565092
26.327,0.03915848576534228
26.328,0.03169629433318098
26.329,0.031850166090681954
26.330000000000002,0.06649146039853865
26.331,-0.014259662425584223
26.332,0.00160009040483341
26.333000000000002,-0.14794480360674242
26.334,0.03897146143031105
26.335,0.03358058971996192
26.336000000000002,0.050064036762449304
26.337,-0.06466596364279245
26.338,0.030421940542601018
26.339000000000002,0.0336524364778928
26.34,-0.04919742484023737
26.341,0.03700936219985937
26.342000000000002,0.008443222005076715
26.343,-0.09832702736470453
26.344,0.017264542081865744
26.345,-0.048688638947097664
26.346,-0.09235198243991584
26.347,0.011662390353158646
26.348,-0.007950598305927772
26.349,0.06755157049245639
26.35,0.008527328399370057
26.351,0.04045464698229893
26.352,0.029034505632730707
26.353,0.05665684535168822
26.354,-0.03677462351328203
26.355,0.019304498836252935
26.356,0.004042741482444579
26.357,0.04531211266806591
26.358,0.02679225904701947
26.359,-0.015520236050156533
26.36,-0.0007447648658169305
26.361,0.09932421697371471
26.362000000000002,-0.06730459757280498
26.363,0.053154791255643596
26.364,0.07978851805536781
26.365000000000002,0.046443451587448246
26.366,0.11559620198093896
26.367,0.06328095715544504
26.368000000000002,0.034645555551495226
26.369,-0.009025383027892199
26.37,0.033119366406954405
26.371000000000002,0.045566514466946234
26.372,0.009996193301116351
26.373,-0.0291161065869103
26.374,-0.0540917430959188
26.375,0.013400336222847472
26.376,-0.07193131937302709
26.377,-0.0235660232620405
26.378,-0.12364857468605839
26.379,0.03754600485852278
26.38,0.05161149381839895
26.381,-0.004044553455893683
26.382,0.08179085955821169
26.383,0.05593272234327491
26.384,0.011056512699295373
26.385,-0.019910723199307874
26.386,-0.03284013263528551
26.387,0.011846477234444812
26.388,-0.024022469698450778
26.389,0.010001452358138443
26.39,0.01350390485113848
26.391000000000002,-0.029063467770881653
26.392,0.03748146993395384
26.393,-0.028220201388403154
26.394000000000002,-0.014979233725413642
26.395,-0.06395500713750087
26.396,-0.027434752763959555
26.397000000000002,0.09537206063863479
26.398,-0.05601885736298336
26.399,0.012575421181011442
26.400000000000002,-0.03021777687925841
26.401,-0.11626877461137555
26.402,0.02437037703850048
26.403000000000002,-0.029340309601497416
26.404,0.016482303109894597
26.405,0.0520723523526908
26.406,0.016335964543291125
26.407,0.0229762795075234
26.408,-0.03497164590595483
26.409,0.04551369273982432
26.41,0.0022943228546830827
26.411,-0.0866998667940721
26.412,0.05584394023804309
26.413,0.07219083557360742
26.414,0.0904430794668964
26.415,0.12554709715467088
26.416,0.05606695266027263
26.417,0.04323319802432628
26.418,0.07201454513373527
26.419,-0.02725038954643848
26.42,-0.06707249229882095
26.421,-0.0081254440359033
26.422,0.0785697663532927
26.423000000000002,-0.019567176266436063
26.424,0.035363095743331054
26.425,0.03917623149829304
26.426000000000002,0.021009168241007306
26.427,-0.056921705715413995
26.428,0.022164018279715852
26.429000000000002,-0.01804864086457888
26.43,0.08613147327988131
26.431,0.05577894829593577
26.432000000000002,-0.02241747266845557
26.433,0.08318979370063274
26.434,0.010165436396864597
26.435000000000002,-0.09242747399896731
26.436,-0.014463708014303404
26.437,0.06965879703097176
26.438,-0.05448613961076057
26.439,-0.018108703781429605
26.44,-0.08368839762123075
26.441,-0.0765352898742227
26.442,-0.058745677458982765
26.443,-0.07872358348713157
26.444,-0.04834797602961033
26.445,0.06963968299977694
26.446,-0.01868023173271756
26.447,0.02302986131805928
26.448,0.03918632038714936
26.449,-0.06974801574977679
26.45,-0.05463881498291701
26.451,0.026670305299638607
26.452,-0.0417326161912738
26.453,0.026700504453503603
26.454,0.07744028450034998
26.455000000000002,-0.07725415177108218
26.456,-0.020329868895866476
26.457,-0.0103614892908705
26.458000000000002,-0.0247256824818572
26.459,-0.02678831329357033
26.46,-0.01902852854071505
26.461000000000002,0.006704380766062612
26.462,0.017496826113554253
26.463,0.05858048669919324
26.464000000000002,0.01116026396493048
26.465,0.06965938943578755
26.466,-0.01469505042726813
26.467000000000002,-0.044234706645179325
26.468,0.0013155338935447545
26.469,0.040169155587055444
26.47,0.060323954958286505
26.471,0.09032977380639413
26.472,0.031606821515613476
26.473,0.05429120651147086
26.474,0.08439276058547814
26.475,-0.02391432525277057
26.476,0.003428118217681476
26.477,0.15117632760364322
26.478,0.05397202839536626
26.479,0.035056376724999214
26.48,0.05244410241068863
26.481,-0.060892335417758535
26.482,-0.028398276842732075
26.483,-0.04867386918926262
26.484,0.020843501737249675
26.485,-0.02056110672930615
26.486,0.0006607105587620437
26.487000000000002,-0.021597953860872803
26.488,-0.08922168269348461
26.489,0.0346029016533132
26.490000000000002,-0.09936656009260832
26.491,-0.049094026012118944
26.492,-0.0797643934398902
26.493000000000002,-0.05906350761128215
26.494,-0.005860883543550783
26.495,0.04514028911155271
26.496000000000002,-0.09508837439304332
26.497,-0.04509170957222221
26.498,-0.10463856698153838
26.499,-0.04717507684014047
26.5,-0.012795060463399231
26.501,0.022704765750689682
26.502,-0.1206212254023238
26.503,0.01399261653115502
26.504,-0.060822709947257275
26.505,-0.07148848085994149
26.506,-0.005646199521639838
26.507,0.024118754429765424
26.508,-0.010380228076607559
26.509,-0.05805988300004908
26.51,-0.006452160613263952
26.511,-0.03564329298211441
26.512,0.03282666657235128
26.513,0.05836530964167207
26.514,0.05707868242835032
26.515,0.007335832431628447
26.516000000000002,0.06615845430646503
26.517,-0.03946036153482666
26.518,0.10213477896449948
26.519000000000002,-0.03711452759526655
26.52,-0.08626475190878932
26.521,0.08432910569144353
26.522000000000002,-0.01885507438669173
26.523,0.022853135052008203
26.524,-0.034394413649336
26.525000000000002,0.13521951946907382
26.526,0.10778872511282583
26.527,0.09345396959241377
26.528000000000002,0.01975050675469822
26.529,0.06336287861734374
26.53,0.010473501503353935
26.531,0.06785390141413414
26.532,-0.010330230404868607
26.533,0.08775188503251687
26.534,-0.016327232834645912
26.535,-0.012540283136603079
26.536,-0.020460022480638412
26.537,0.010492512849051137
26.538,-0.020547583592865615
26.539,0.021233830146170446
26.54,-0.029125481052533143
26.541,0.032586910253700994
26.542,0.06718608982538217
26.543,-0.006513514670207408
26.544,0.09901088913479246
26.545,0.04312104522880134
26.546,0.09248982683050862
26.547,-0.01844920347130264
26.548000000000002,-0.09921690561675003
26.549,-0.0519826101844414
26.55,-0.04718426362815893
26.551000000000002,-0.06469619600943366
26.552,-0.12667263246727659
26.553,0.03475506992748395
26.554000000000002,-0.10885109662942422
26.555,0.03143920852577667
26.556,0.09532463348706731
26.557000000000002,-0.05162571870626892
26.558,0.008087970232392936
26.559,-0.02964860674817664
26.560000000000002,0.03334366967485927
26.561,-0.06591408772279646
26.562,-0.010881898671476537
26.563,0.05372625019437296
26.564,-0.0027853700408170486
26.565,-0.07977843168514709
26.566,0.06570679376638029
26.567,-0.05925429401556518
26.568,0.011324341693583574
26.569,0.03826035896346844
26.57,0.01673459376649313
26.571,0.13907909552647785
26.572,0.05019415942644688
26.573,0.004495523375588211
26.574,0.045653787009507
26.575,0.02671112941386647
26.576,0.01890180110151546
26.577,0.02911192109326782
26.578,-0.004775959469556435
26.579,0.027345914998534768
26.580000000000002,-0.009031432734801951
26.581,-0.07924813970142248
26.582,0.07167599816963242
26.583000000000002,-0.014703945277213599
26.584,0.01935367615112229
26.585,-0.027189735746610197
26.586000000000002,-0.027282080808389113
26.587,-0.04444795925402429
26.588,0.05308542225550684
26.589000000000002,0.06324832253993304
26.59,0.003099572447774394
26.591,-0.027013472840646847
26.592000000000002,-0.08681419759236084
26.593,0.035661376639179614
26.594,-0.03983004065163101
26.595,-0.06367368192000891
26.596,-0.008047497572705875
26.597,-0.027785141035313446
26.598,-0.0883963573246765
26.599,-0.08277163073293185
26.6,0.0020394917085352
26.601,-0.04841998825833679
26.602,0.009245666139149268
26.603,-0.009348004749250882
26.604,0.0355252754549186
26.605,-0.05840392806660889
26.606,-0.004874089618329608
26.607,0.01591793554096193
26.608,-0.046572171397846834
26.609,0.04204345370021954
26.61,-0.09648902523384455
26.611,-0.053499462597996844
26.612000000000002,-0.09555122575635595
26.613,-0.04553271191443165
26.614,-0.014720496074565112
26.615000000000002,0.0364270640651605
26.616,-0.010998968943686408
26.617,-0.03104583001582592
26.618000000000002,-0.07676419044396057
26.619,-0.05804832689332477
26.62,0.020097053964514874
26.621000000000002,0.05052160151212638
26.622,-0.01273981580274397
26.623,0.07043033869746992
26.624000000000002,-0.036094827700655474
26.625,-0.006762378117755517
26.626,-0.001355567847729484
26.627,0.09141661540371418
26.628,0.022416627956349904
26.629,-0.07361746498005792
26.63,0.06423237584641929
26.631,0.10906184019898099
26.632,0.004163040692284986
26.633,-0.02854892155480267
26.634,0.05894853688179402
26.635,0.11316266911011792
26.636,0.056394026100245694
26.637,-0.0683768855608267
26.638,0.0491479130793512
26.639,0.030107796360518378
26.64,-0.039486298483990635
26.641000000000002,0.0709209219402388
26.642,0.026543803449027074
26.643,0.06845739077481756
26.644000000000002,-0.052317680278927955
26.645,0.018732076418987942
26.646,-0.047907024476217044
26.647000000000002,0.007329861819378664
26.648,0.06697705333640261
26.649,-0.07994015992059086
26.650000000000002,-0.07868482756266688
26.651,0.03606524804110402
26.652,-0.013726303183759215
26.653000000000002,0.0444113712684089
26.654,-0.055452075810327205
26.655,-0.013255953197563076
26.656,0.018081657798104493
26.657,-0.006098798868709454
26.658,-0.10610110367682876
26.659,0.12464100406996709
26.66,-0.005470605515191827
26.661,-0.08248399281040397
26.662,0.0010834675530910134
26.663,0.007868633604175617
26.664,0.03733237208012647
26.665,0.035388189405315316
26.666,-0.02011589290233317
26.667,-0.09385298978185715
26.668,0.017099934834283993
26.669,-0.08622669794064895
26.67,0.05857448030588303
26.671,-0.036878146836713345
26.672,0.03345776386787339
26.673000000000002,-0.029173087985045282
26.674,-0.019091752334064627
26.675,-0.03274053303118635
26.676000000000002,0.04480845517490907
26.677,-0.020491400232931396
26.678,0.05042765814216162
26.679000000000002,-0.016499410001661705
26.68,0.0027649105829896277
26.681,0.01699169320825389
26.682000000000002,0.023572041084315182
26.683,-0.029880964235164065
26.684,0.05174261547599384
26.685000000000002,0.002979962540696643
26.686,0.04350852790905224
26.687,0.01504383813726539
26.688,0.04450131150527796
26.689,-0.006274081646867434
26.69,-0.026269187858918724
26.691,0.033289664400765584
26.692,-0.014168076002266763
26.693,0.08188538637017627
26.694,0.010633672674730858
26.695,-0.06322520433898163
26.696,-0.02568588661269143
26.697,-0.04829543741733385
26.698,0.05337589183279006
26.699,0.03647168324949702
26.7,-0.00716159377778456
26.701,0.008547627722827501
26.702,-0.012103769562384676
26.703,0.03364373460744084
26.704,0.015088606444975783
26.705000000000002,0.02272015646229196
26.706,-0.023076724065536992
26.707,-0.0460818024904889
26.708000000000002,0.017930339393643607
26.709,0.061636791593172924
26.71,0.03898276194706993
26.711000000000002,0.06260276826897734
26.712,-0.008313709688581864
26.713,-0.06462370992990764
26.714000000000002,-0.0596701933553971
26.715,0.05409597978694122
26.716,-0.1070464940394528
26.717000000000002,0.062413632039273484
26.718,-0.05090449382398256
26.719,0.08610649280296367
26.72,-0.011995219991135673
26.721,0.029377319313231464
26.722,0.11430736262731123
26.723,-0.019578667733327476
26.724,-0.01850269389661555
26.725,-0.03396763422347688
26.726,-0.04739595507024739
26.727,-0.011917060642546119
26.728,-0.021350792011574544
26.729,-0.05439337730020832
26.73,-0.0007890293403403966
26.731,0.03370501955176473
26.732,-0.03225416062446483
26.733,0.005570583191637633
26.734,0.08498099813116179
26.735,-0.05556053749806524
26.736,0.1125467755068081
26.737000000000002,-0.017410681746921893
26.738,0.02643806006716794
26.739,0.08022732861947515
26.740000000000002,0.09513825369695088
26.741,0.03884499897303453
26.742,-0.020150030216863797
26.743000000000002,-0.025544650453549964
26.744,-0.016315068806233513
26.745,0.10555514820572803
26.746000000000002,-0.009554547923654053
26.747,0.02416274203283897
26.748,-0.045937200152088915
26.749000000000002,-0.05338269169805313
26.75,0.003877582712120709
26.751,-0.015590254730418274
26.752,-0.013857446464106086
26.753,-0.07712643588843227
26.754,-0.00870354817559708
26.755,0.07064819848678686
26.756,-0.05115862598813516
26.757,0.03479160629657041
26.758,-0.18473212099413563
26.759,-0.0529056699620816
26.76,-0.10940555914861196
26.761,0.047018443818007044
26.762,0.028445734483253327
26.763,-0.06769733415532572
26.764,-0.0017838100323501888
26.765,0.04379491721730494
26.766000000000002,0.05175075101474959
26.767,-0.03599463789561887
26.768,-0.12552783660174227
26.769000000000002,-0.05918423963191719
26.77,0.025073984347873262
26.771,0.09291746911405263
26.772000000000002,-0.01337217693434428
26.773,-0.039479371506911956
26.774,0.11247278427789366
26.775000000000002,0.014536978519576171
26.776,-0.06531388413049678
26.777,-0.00799334184080317
26.778000000000002,0.0498533902772515
26.779,-0.001755561054776764
26.78,0.043362209642431614
26.781,-0.0747761860874207
26.782,-0.06448076111382936
26.783,-0.027861476817280437
26.784,-0.0036981011942819383
26.785,0.02849507071607984
26.786,0.04485847349302053
26.787,0.13736896362446635
26.788,-0.02201607586074402
26.789,-0.0001451324120724344
26.79,-0.019550599991576042
26.791,0.07015890653453513
26.792,0.07287105298365007
26.793,-0.006448168031361095
26.794,0.11876339227189589
26.795,-0.0206405248817167
26.796,0.0654248245527934
26.797,0.08558790047265082
26.798000000000002,-0.056461245661727215
26.799,0.0390956847504909
26.8,-0.12758213237935406
26.801000000000002,0.04821800412346404
26.802,-0.0498315970170755
26.803,0.031791859865436214
26.804000000000002,0.039291138860207755
26.805,0.055651489078715574
26.806,0.04226388907191543
26.807000000000002,-0.001311801553143825
26.808,-0.02493265368613717
26.809,-0.011348352832138616
26.810000000000002,-0.06504312249113037
26.811,-0.021313497761406137
26.812,-0.02660139567168328
26.813,-0.05264813313704163
26.814,-0.1012844784576411
26.815,-0.07886270764384576
26.816,-0.17310521485698743
26.817,-0.031362023261261404
26.818,0.0019087405396916168
26.819,-0.1501703841958163
26.82,-0.003911081112519333
26.821,-0.02135830669815386
26.822,-0.07335034883765142
26.823,-0.035151009277257436
26.824,0.04005825274909566
26.825,-0.05991099850465495
26.826,-0.005824689393352793
26.827,0.009130907998041306
26.828,-0.047628521408926615
26.829,0.04566528203941096
26.830000000000002,0.01727838556358917
26.831,-0.013635203258283565
26.832,0.11900991887681285
26.833000000000002,0.05335188666355162
26.834,-0.07974833742534289
26.835,-0.01312505489487915
26.836000000000002,0.13135000239414987
26.837,-0.03951739095671032
26.838,0.014349286933892686
26.839000000000002,0.0738704747966963
26.84,0.04605469252229662
26.841,0.0541941470186944
26.842000000000002,0.051983802253557004
26.843,0.016898881982600724
26.844,-0.023677154934565195
26.845,0.03776622676013641
26.846,-0.004242369314453997
26.847,-0.008521754141612018
26.848,0.08910456939376575
26.849,-0.004839953167096548
26.85,0.0985496579237797
26.851,0.024932575906486135
26.852,0.002821738469111011
26.853,-0.08156214893001604
26.854,0.11371771629513376
26.855,0.00572961324549563
26.856,-0.10929013125134232
26.857,0.05179807785726346
26.858,-0.0019673353563388527
26.859,-0.04790024911388806
26.86,0.043368141173406816
26.861,-0.1324399296103348
26.862000000000002,-0.04245061062806757
26.863,-0.023364778433864298
26.864,0.0326823558312708
26.865000000000002,0.10069065543147993
26.866,-0.02479856754426952
26.867,0.00937255766275792
26.868000000000002,0.12291852049992774
26.869,-0.014940011748285372
26.87,0.00776666199368662
26.871000000000002,-0.07776144253992702
26.872,0.08203313929795766
26.873,-0.05138582124406836
26.874000000000002,-0.001903345570602866
26.875,-0.0027038243041322754
26.876,-0.009629783140034771
26.877,-0.034602225997130344
26.878,0.0003671631886204129
26.879,0.07751640924446067
26.88,0.10518605609067938
26.881,-0.016005933304326515
26.882,-0.028010842491867527
26.883,-0.04418916126422774
26.884,0.1323935405663658
26.885,0.006391810476258188
26.886,0.057565405349921245
26.887,0.03848373915228353
26.888,0.11585712027386708
26.889,-0.005237358002153277
26.89,-0.04659439832498793
26.891000000000002,0.10322153327511491
26.892,0.056762273945292666
26.893,0.0355986656442088
26.894000000000002,0.09055494857190398
26.895,0.040282034911607444
26.896,0.09372889766873008
26.897000000000002,0.027971529384143184
26.898,0.0609316287146983
26.899,0.042127628155773644
26.900000000000002,-0.0007001770512300547
26.901,0.004835964893860116
26.902,-0.0052042053278936445
26.903000000000002,0.02684789677859499
26.904,-0.010268709745760048
26.905,0.03309207294400296
26.906,0.03001262415061554
26.907,0.01865955479765699
26.908,0.01789688844096115
26.909,-0.023260522149092865
26.91,-0.010843837532573487
26.911,-0.08211200063147944
26.912,-0.0064303509579553275
26.913,-0.05157596729993139
26.914,0.0008909775159530167
26.915,-0.04158502847258253
26.916,-0.11007160533413163
26.917,0.10351141689216672
26.918,-0.02212870207251555
26.919,0.06049531287430124
26.92,-0.03934339159806953
26.921,0.07095520550091199
26.922,-0.07229948628702133
26.923000000000002,-0.006473808451417085
26.924,-0.07023982302214765
26.925,0.11427740818211862
26.926000000000002,-0.02813989623590668
26.927,0.02604482730460605
26.928,0.007661973330385088
26.929000000000002,-0.015427029282437488
26.93,0.012645190740860719
26.931,0.05581045167575387
26.932000000000002,0.02252173060251951
26.933,-0.0013566069001599776
26.934,0.01802610687110882
26.935000000000002,0.08946002362789146
26.936,-0.025398248680916523
26.937,-0.09545578777838051
26.938,-0.05575288730214051
26.939,-0.05018838870195299
26.94,-0.04131399772485865
26.941,-0.03780184954188116
26.942,0.005093644224574254
26.943,0.02028742518639831
26.944,0.021283189819278354
26.945,-0.02566213786894571
26.946,0.06179871911523849
26.947,0.03991107136396952
26.948,0.09315600128983975
26.949,0.05713627232034764
26.95,-0.0021750292963507688
26.951,0.08086814613226838
26.952,0.029350102209082463
26.953,0.05543071824878776
26.954,0.05120019311993074
26.955000000000002,0.00840052110470251
26.956,0.01901656395813317
26.957,0.006330181338885106
26.958000000000002,-0.030879963442874574
26.959,-0.09676070511485284
26.96,-0.025653418038797747
26.961000000000002,0.017433985225392492
26.962,0.06009138107893313
26.963,0.0438686408838668
26.964000000000002,-0.011709876184544853
26.965,-0.033566966916288334
26.966,-0.010386082358235066
26.967000000000002,-0.05195696740061994
26.968,-0.11073942684104483
26.969,-0.08393313424186936
26.97,0.06045395844280407
26.971,0.08308879915749282
26.972,0.026564661592841814
26.973,-0.015242913107637092
26.974,-0.08301662997051079
26.975,-0.02227181628918006
26.976,0.015725477417862774
26.977,0.026181538706542475
26.978,0.01889327831400369
26.979,0.04491082560109167
26.98,0.08177436002510471
26.981,-0.03521818469818793
26.982,0.12591089400443709
26.983,-0.11454158331897477
26.984,-0.05146388196630259
26.985,-0.001379322160984282
26.986,0.017397326282382317
26.987000000000002,-0.017672335215628457
26.988,-0.031797613207405435
26.989,0.1047971606201873
26.990000000000002,-0.030758225984807413
26.991,-0.05275213257506394
26.992,0.08458034260629924
26.993000000000002,0.04431788530944897
26.994,0.05839089157544875
26.995,0.015192228442872515
26.996000000000002,-0.06173219269304689
26.997,0.012868471239179748
26.998,-0.06559629053137798
26.999000000000002,0.02351435780657863
27.0,0.04522236390109102
27.001,0.06730287911450883
27.002,0.009705198669775345
27.003,0.052323976047899415
27.004,-0.029883830151177224
27.005,0.06381775982579736
27.006,0.04917924917323458
27.007,-0.024811353032843802
27.008,0.04126136238415436
27.009,0.0685679292512546
27.01,0.0171589417863059
27.011,-0.02893619882869274
27.012,0.019872396054648724
27.013,0.03725138318397052
27.014,-0.03336006526102556
27.015,-0.04384083790868138
27.016000000000002,0.03093341723032915
27.017,0.04426295193928267
27.018,0.10878771551565611
27.019000000000002,0.03277180735964508
27.02,-0.06277512534469333
27.021,0.09789437763994124
27.022000000000002,0.04693799684033486
27.023,-0.10771063890336699
27.024,-0.06049394976372895
27.025000000000002,-0.034965298054772664
27.026,0.030253401329090015
27.027,-0.13172722363870223
27.028000000000002,-0.019636760868633914
27.029,0.024633641968067735
27.03,-0.15666298803303655
27.031,0.02204842287605069
27.032,0.0279364715284249
27.033,-0.05765202062684341
27.034,-0.07268128774613959
27.035,-0.05762222910750854
27.036,-0.14740327831468267
27.037,-0.0292087782104605
27.038,-0.0008429119244811184
27.039,-0.07155046406501156
27.04,0.039403346068948575
27.041,-0.002560040568391173
27.042,0.006928582870782679
27.043,-0.02447300551818766
27.044,0.03453773436579956
27.045,0.06370758634039476
27.046,-0.01939180723038673
27.047,0.04082596090208626
27.048000000000002,0.043126992132804874
27.049,0.027107268880922717
27.05,0.09166819278916266
27.051000000000002,-0.027015676463125308
27.052,-0.010404247257072818
27.053,-0.026958157355256265
27.054000000000002,0.0491931071157613
27.055,0.00019105822961474651
27.056,-0.020289570987889496
27.057000000000002,0.098137620352032
27.058,0.10573115543471422
27.059,-0.0011135953046930245
27.060000000000002,-0.05319541896625375
27.061,0.107995643266817
27.062,0.03779692050888435
27.063,0.03454076950615301
27.064,0.017813094032979152
27.065,-0.0285672548336461
27.066,-0.010487421543948734
27.067,0.042651304087339297
27.068,-0.015144515298716535
27.069,0.027251798569906505
27.07,0.0045634648220389045
27.071,-0.050709583216830265
27.072,0.0814021861534711
27.073,0.0282541744875942
27.074,0.01331249450046125
27.075,0.02280388954613284
27.076,-0.09625010973254232
27.077,-0.032831093902054645
27.078,-0.08599040779425708
27.079,-0.004711026375955715
27.080000000000002,0.0041817682234577234
27.081,-0.006047907453941555
27.082,0.04499483022335911
27.083000000000002,-0.0894295631747517
27.084,-0.05495080459033155
27.085,0.005509654823202044
27.086000000000002,-0.0020206479992432823
27.087,-0.08078895360551448
27.088,0.04521609367467975
27.089000000000002,0.06315897873571015
27.09,0.008078279964898018
27.091,-0.08767192339367373
27.092000000000002,-0.0030813388095993367
27.093,0.007252379669910013
27.094,-0.021919937544955657
27.095,0.06058554455703562
27.096,-0.010929709669248017
27.097,0.10180832390955342
27.098,0.0374974631943119
27.099,0.013928129482884617
27.1,0.0479255529812512
27.101,0.08020150877064187
27.102,0.05031175064466022
27.103,0.0031947051259482145
27.104,-0.024479253188183725
27.105,-0.04617636122607563
27.106,-0.11083218346720897
27.107,0.021035211539868738
27.108,-0.00611053738115259
27.109,-0.002667466346456829
27.11,0.06605398395931852
27.111,0.009377952287131033
27.112000000000002,0.10990053199200418
27.113,-0.013554740092500702
27.114,-0.03370056513706575
27.115000000000002,-0.04849266568657669
27.116,0.0498706824186589
27.117,0.07046235275956522
27.118000000000002,-0.017854100418193714
27.119,-0.04251905245539096
27.12,0.0858615890763565
27.121000000000002,-0.06463293424065714
27.122,0.0568294276163011
27.123,-0.02388584037724254
27.124000000000002,0.022799209941589012
27.125,0.05503187089038416
27.126,0.023224327627750518
27.127,-0.017116693497115424
27.128,0.06571875738448144
27.129,0.008693808650963496
27.13,0.17676919071606914
27.131,-0.09410695488380934
27.132,-0.09621588058049846
27.133,0.038264652877336686
27.134,-0.014106428596468988
27.135,0.02621414538964624
27.136,-0.06904748218905937
27.137,-0.011938833079668977
27.138,0.007905497291778068
27.139,-0.042254441978423735
27.14,-0.0033781448461129068
27.141000000000002,-0.08274033267863695
27.142,0.005584762743603743
27.143,0.05881861803780919
